All Inconsistent Naming Entries
================================================================================

Total: 1331
Categories: affixation=1007, evolution=240, policy=526, unknown=0

python-virtualenv | categories: affixation
python-visual | categories: affixation
python-voluptuous | categories: affixation
python-vtk | categories: affixation,policy
python-waitress | categories: affixation
python-webob | categories: affixation
python-webpy | categories: affixation
python-websocket | categories: affixation
python-webtest | categories: affixation
python-werkzeug | categories: affixation
python-wheel | categories: affixation
python-wstool | categories: affixation
python-wtforms | categories: affixation
python-wxtools | categories: policy
python-xdot | categories: affixation
python-xmltodict | categories: affixation
python-yaml | categories: affixation,policy
python-zbar | categories: policy
python-zmq | categories: affixation,policy
python3 | categories: affixation,evolution
python3-aiohttp | categories: affixation
python3-aiohttp-cors | categories: affixation
python3-alembic | categories: affixation
python3-argcomplete | categories: affixation
python3-attrs | categories: policy
python3-autobahn | categories: affixation
python3-babeltrace | categories: affixation
python3-bcrypt | categories: affixation
python3-bidict | categories: affixation
python3-bitarray | categories: affixation
python3-bitstring | categories: affixation
python3-bluez | categories: policy
python3-boto3 | categories: affixation
python3-bottle | categories: affixation
python3-box | categories: affixation
python3-breathe | categories: affixation
python3-bs4 | categories: policy
python3-bson | categories: affixation,policy
python3-build | categories: affixation
python3-cairo | categories: affixation,policy
python3-cairosvg | categories: affixation
python3-catkin-lint | categories: affixation
python3-catkin-pkg | categories: affixation
python3-catkin-pkg-modules | categories: affixation
python3-catkin-sphinx | categories: affixation
python3-catkin-tools | categories: affixation
python3-cbor2 | categories: affixation
python3-certifi | categories: affixation
python3-cffi | categories: affixation
python3-click | categories: affixation
python3-colcon-common-extensions | categories: affixation
python3-collada | categories: affixation,policy
python3-colorama | categories: affixation
python3-colorcet | categories: affixation
python3-construct | categories: affixation
python3-coverage | categories: affixation
python3-crcmod | categories: affixation
python3-cryptography | categories: affixation
python3-cvxopt | categories: affixation
python3-cycler | categories: affixation
python3-dateutil | categories: affixation
python3-dbus | categories: policy
python3-decorator | categories: affixation
python3-deepdiff | categories: affixation
python3-defusedxml | categories: affixation
python3-dev | categories: affixation,evolution,policy
python3-dill | categories: affixation
python3-distutils | categories: evolution,policy
python3-djangorestframework | categories: policy
python3-docker | categories: affixation,policy
python3-docopt | categories: affixation
python3-docutils | categories: affixation
python3-easydict | categories: affixation
python3-emoji | categories: affixation
python3-empy | categories: affixation
python3-evdev | categories: affixation
python3-ezdxf | categories: affixation
python3-fabric | categories: affixation
python3-faiss | categories: policy
python3-falcon | categories: affixation
python3-fastapi | categories: affixation
python3-filelock | categories: affixation
python3-fiona | categories: affixation
python3-flake8 | categories: affixation
python3-flake8-black | categories: affixation
python3-flake8-blind-except | categories: affixation
python3-flake8-builtins | categories: affixation
python3-flake8-class-newline | categories: affixation
python3-flake8-comprehensions | categories: affixation
python3-flake8-deprecated | categories: affixation
python3-flake8-docstrings | categories: affixation
python3-flake8-isort | categories: affixation
python3-flaky | categories: affixation
python3-flask | categories: affixation
python3-flask-jwt-extended | categories: affixation
python3-flask-migrate | categories: affixation
python3-flask-sqlalchemy | categories: affixation
python3-flatbuffers | categories: affixation
python3-fonttools | categories: affixation
python3-freezegun | categories: affixation
python3-ftdi1 | categories: affixation,evolution,policy
python3-future | categories: affixation
python3-gdal | categories: affixation
python3-geographiclib | categories: affixation
python3-geojson | categories: affixation
python3-geopandas | categories: affixation
python3-gi | categories: affixation,policy
python3-gi-cairo | categories: affixation,policy
python3-git | categories: affixation,policy
python3-github | categories: affixation,policy
python3-gitlab | categories: affixation
python3-gnupg | categories: affixation
python3-googleapi | categories: policy
python3-graphviz | categories: affixation,policy
python3-grpc-tools | categories: policy
python3-h5py | categories: affixation
python3-hidapi | categories: policy
python3-httplib2 | categories: affixation
python3-httpx | categories: affixation
python3-hypothesis | categories: affixation
python3-ifcfg | categories: affixation
python3-imageio | categories: affixation
python3-img2pdf | categories: affixation
python3-importlib-metadata | categories: affixation,policy
python3-importlib-resources | categories: affixation,evolution,policy
python3-inflection | categories: affixation
python3-interpreter | categories: evolution,policy
python3-jinja2 | categories: affixation,evolution
python3-jmespath | categories: affixation
python3-joblib | categories: affixation
python3-jsonpickle | categories: affixation
python3-jsonschema | categories: affixation
python3-jwt | categories: affixation,policy
python3-kitchen | categories: affixation
python3-kiwisolver | categories: affixation
python3-lark-parser | categories: affixation,policy
python3-lensfun | categories: affixation,policy
python3-lgpio | categories: affixation
python3-libgpiod | categories: affixation,policy
python3-libtmux | categories: affixation
python3-lockfile | categories: affixation
python3-lttng | categories: affixation,policy
python3-lxml | categories: affixation
python3-magic | categories: affixation
python3-mako | categories: affixation
python3-marisa | categories: affixation
python3-markdown | categories: affixation
python3-marshmallow | categories: affixation
python3-matplotlib | categories: affixation
python3-mccabe | categories: affixation
python3-meshio | categories: affixation
python3-mistune | categories: affixation
python3-mlflow | categories: affixation
python3-mock | categories: affixation
python3-mongomock | categories: affixation
python3-more-itertools | categories: affixation
python3-msgpack | categories: affixation
python3-msgpack-numpy | categories: affixation
python3-multipledispatch | categories: affixation
python3-mypy | categories: affixation
python3-mysqldb | categories: affixation,policy
python3-natsort | categories: affixation
python3-nest-asyncio | categories: affixation
python3-netcdf4 | categories: affixation,policy
python3-netifaces | categories: affixation
python3-nlopt | categories: affixation
python3-nose | categories: affixation
python3-ntplib | categories: affixation
python3-numpy | categories: affixation
python3-opencv | categories: affixation,policy
python3-opengl | categories: affixation,policy
python3-openpyxl | categories: affixation
python3-orjson | categories: affixation
python3-overrides | categories: affixation
python3-owslib | categories: affixation
python3-packaging | categories: affixation
python3-pandas | categories: affixation
python3-parameterized | categories: affixation
python3-paramiko | categories: affixation
python3-parse | categories: affixation
python3-pep8 | categories: affixation,policy
python3-pexpect | categories: affixation
python3-piexif | categories: affixation
python3-pika | categories: affixation
python3-pil-imagetk | categories: affixation,policy
python3-pip | categories: affixation
python3-pkg-resources | categories: affixation,policy
python3-ply | categories: affixation
python3-posix-ipc | categories: affixation
python3-prettytable | categories: affixation
python3-progressbar | categories: affixation,evolution
python3-prometheus-client | categories: affixation
python3-prompt-toolkit | categories: affixation
python3-protobuf | categories: affixation,policy
python3-psutil | categories: affixation
python3-pyassimp | categories: policy
python3-pyaudio | categories: affixation
python3-pycodestyle | categories: affixation
python3-pycryptodome | categories: affixation,policy
python3-pydantic | categories: affixation
python3-pydbus | categories: affixation
python3-pydot | categories: affixation
python3-pyee | categories: policy
python3-pyftpdlib | categories: affixation
python3-pygame | categories: affixation
python3-pygit2 | categories: affixation
python3-pygments | categories: affixation
python3-pygraphviz | categories: affixation
python3-pyinotify | categories: affixation,policy
python3-pykdl | categories: policy
python3-pylatexenc | categories: affixation
python3-pylibdmtx | categories: affixation
python3-pymap3d | categories: affixation
python3-pymongo | categories: affixation
python3-pynmea2 | categories: policy
python3-pyosmium | categories: policy
python3-pyotp | categories: affixation
python3-pyparsing | categories: affixation
python3-pypdf | categories: affixation
python3-pypng | categories: affixation,policy
python3-pyproj | categories: affixation
python3-pyqrcode | categories: affixation,policy
python3-pyqt6.qtwebengine | categories: affixation,policy
python3-pyqtgraph | categories: affixation
python3-pyside2.qtcore | categories: policy
python3-pyside2.qtgui | categories: policy
python3-pyside2.qtopengl | categories: affixation,policy
python3-pyside2.qtqml | categories: affixation,policy
python3-pyside2.qtquick | categories: affixation,policy
python3-pyside2.qtuitools | categories: policy
python3-pyside2.qtwidgets | categories: policy
python3-pyside6 | categories: affixation
python3-pysnmp | categories: affixation,evolution
python3-pysnmp-mibs | categories: affixation,evolution
python3-pytest | categories: affixation
python3-pytest-asyncio | categories: affixation
python3-pytest-cov | categories: affixation
python3-pytest-mock | categories: affixation
python3-pytest-order | categories: affixation
python3-pytest-pylint | categories: affixation
python3-pytest-timeout | categories: affixation
python3-pytest-xdist | categories: affixation
python3-pytest-xvfb | categories: affixation
python3-pyudev | categories: affixation
python3-qrcode | categories: affixation
python3-qt5-bindings-gl | categories: policy
python3-qt5-bindings-webkit | categories: policy
python3-qtpy | categories: affixation
python3-rdflib | categories: affixation
python3-reedsolo | categories: affixation
python3-regex | categories: affixation
python3-reportlab | categories: affixation
python3-requests | categories: affixation
python3-requests-futures | categories: affixation
python3-requests-oauthlib | categories: affixation
python3-requests-toolbelt | categories: affixation
python3-retrying | categories: affixation
python3-rich | categories: affixation
python3-rosdep | categories: affixation
python3-rosdep-modules | categories: affixation
python3-rosdistro-modules | categories: affixation
python3-rosinstall-generator | categories: affixation
python3-rospkg | categories: affixation
python3-rospkg-modules | categories: affixation
python3-rsa | categories: affixation
python3-rtree | categories: affixation
python3-ruamel.yaml | categories: affixation,policy
python3-schema | categories: affixation
python3-scikit-sparse-pip | categories: affixation
python3-scipy | categories: affixation
python3-seaborn | categories: affixation
python3-segno | categories: affixation
python3-selenium | categories: affixation
python3-semantic-version | categories: affixation
python3-serial | categories: affixation,policy
python3-setproctitle | categories: affixation
python3-setuptools | categories: affixation
python3-sh | categories: affixation
python3-shapely | categories: affixation
python3-simplejson | categories: affixation
python3-sip | categories: affixation
python3-six | categories: affixation
python3-skimage | categories: policy
python3-sklearn | categories: policy
python3-smbus | categories: affixation,policy
python3-sphinx | categories: affixation
python3-sphinx-argparse | categories: affixation
python3-sphinx-copybutton | categories: affixation
python3-sphinx-rtd-theme | categories: affixation
python3-sqlalchemy | categories: affixation
python3-sqlalchemy-utils | categories: affixation
python3-sqlmodel | categories: affixation
python3-streamz | categories: affixation
python3-svg.path | categories: affixation,policy
python3-sympy | categories: affixation
python3-sysv-ipc | categories: affixation
python3-tabulate | categories: affixation
python3-termcolor | categories: affixation
python3-texttable | categories: affixation
python3-textual | categories: affixation
python3-tk | categories: affixation,policy
python3-toml | categories: affixation
python3-torch | categories: affixation,policy
python3-torchvision | categories: affixation
python3-tornado | categories: affixation
python3-tqdm | categories: affixation
python3-transforms3d | categories: affixation
python3-twisted | categories: affixation
python3-typeguard | categories: affixation
python3-typer | categories: affixation
python3-types-pyyaml | categories: affixation,policy
python3-typing-extensions | categories: affixation
python3-tz | categories: affixation,policy
python3-ujson | categories: affixation
python3-unidecode | categories: affixation
python3-unidiff | categories: affixation
python3-urllib3 | categories: affixation
python3-usb | categories: affixation,policy
python3-uvicorn | categories: affixation
python3-uvloop | categories: affixation
python3-vcstool | categories: affixation
python3-venv | categories: affixation,evolution,policy
python3-voluptuous | categories: affixation
python3-waitress | categories: affixation
python3-wand | categories: affixation
python3-watchdog | categories: affixation
python3-webargs | categories: affixation
python3-websocket | categories: affixation
python3-websockets | categories: affixation
python3-werkzeug | categories: affixation
python3-wheel | categories: affixation
python3-whichcraft | categories: affixation
python3-wrapt | categories: affixation
python3-wxgtk4.0 | categories: evolution,policy
python3-xdot | categories: affixation
python3-xlib | categories: affixation
python3-xmlschema | categories: affixation
python3-xmltodict | categories: affixation
python3-yaml | categories: affixation,policy
python3-yappi | categories: affixation
python3-zmq | categories: affixation,policy
qhull-bin | categories: affixation
qml-module-qt-labs-folderlistmodel | categories: policy
qml-module-qt-labs-platform | categories: policy
qml-module-qt-labs-settings | categories: policy
qml-module-qtcharts | categories: policy
qml-module-qtgraphicaleffects | categories: policy
qml-module-qtlocation | categories: policy
qml-module-qtmultimedia | categories: policy
qml-module-qtpositioning | categories: policy
qml-module-qtquick-controls | categories: policy
qml-module-qtquick-controls2 | categories: policy
qml-module-qtquick-dialogs | categories: policy
qml-module-qtquick-extras | categories: evolution,policy
qml-module-qtquick-layouts | categories: policy
qml-module-qtquick-templates2 | categories: policy
qml-module-qtquick-window2 | categories: policy
qml-module-qtquick2 | categories: policy
qml6-module-qt-labs-folderlistmodel | categories: policy
qml6-module-qt-labs-platform | categories: policy
qml6-module-qt-labs-settings | categories: policy
qml6-module-qt5compat-graphicaleffects | categories: policy
qml6-module-qtcharts | categories: policy
qml6-module-qtcore | categories: policy
qml6-module-qtpositioning | categories: policy
qml6-module-qtqml | categories: policy
qml6-module-qtqml-models | categories: policy
qml6-module-qtqml-workerscript | categories: policy
qml6-module-qtquick | categories: policy
qml6-module-qtquick-controls | categories: policy
qml6-module-qtquick-dialogs | categories: policy
qml6-module-qtquick-layouts | categories: policy
qml6-module-qtquick-templates | categories: policy
qml6-module-qtquick-window | categories: policy
qt4-linguist-tools | categories: policy
qt4-qmake | categories: evolution,policy
qt5-image-formats-plugins | categories: policy
qt5-qmake | categories: affixation,policy
qt6-5compat-dev | categories: affixation,policy
qt6-base-private-dev | categories: affixation,policy
qt6-declarative-dev | categories: affixation,policy
qt6-declarative-private-dev | categories: affixation,policy
qt6-multimedia-dev | categories: affixation,policy
qtbase5-private-dev | categories: policy
qtdeclarative5-dev | categories: evolution,policy
qtmobility-dev | categories: affixation,policy
qtmultimedia5-dev | categories: evolution,policy
qtpositioning5-dev | categories: policy
qtquickcontrols2-5-dev | categories: evolution,policy
qttools5-dev | categories: policy
qttools5-dev-tools | categories: evolution,policy
qtwebengine5-dev | categories: evolution,policy
r-base | categories: affixation
r-base-dev | categories: affixation
range-v3 | categories: affixation
rapidjson-dev | categories: affixation
readline-dev | categories: affixation
recode | categories: affixation
redis-server | categories: affixation
robin-map-dev | categories: affixation
rpy2 | categories: affixation,evolution
rtmidi | categories: affixation
rustc | categories: policy
sdformat | categories: affixation,evolution
sdl | categories: affixation,evolution
sdl-gfx | categories: affixation,evolution
sdl-image | categories: affixation,evolution
sdl-mixer | categories: affixation,evolution
sdl-ttf | categories: affixation,evolution
sdl2 | categories: affixation
sdl2-image | categories: affixation
sdl2-mixer | categories: affixation
sdl2-ttf | categories: affixation
sfml-dev | categories: affixation
simde | categories: affixation
slime | categories: policy
smbclient | categories: affixation,policy
snappy | categories: affixation
sparsehash | categories: affixation
spdlog | categories: affixation
spirv-headers | categories: affixation
sqlite3 | categories: evolution
ssh-askpass | categories: policy
ssh-askpass-gnome | categories: policy
swi-prolog | categories: policy
swi-prolog-clib | categories: policy
swi-prolog-http | categories: policy
swi-prolog-java | categories: affixation,policy
swi-prolog-odbc | categories: policy
swi-prolog-semweb | categories: policy
swi-prolog-sgml | categories: policy
swi-prolog-xpce | categories: policy
tango-icon-theme | categories: policy
tap-plugins | categories: policy
tar | categories: affixation
tbb | categories: affixation,policy
tesseract-ocr | categories: affixation,policy
tesseract-ocr-jpn | categories: policy
texlive-full | categories: affixation
tftp-hpa | categories: policy
tilestache | categories: affixation
tinyxml | categories: affixation
tinyxml2 | categories: affixation
tshark | categories: policy
ttf-kochi-gothic | categories: policy
ttf-kochi-mincho | categories: policy
ttf-mscorefonts-installer | categories: policy
ttf-sazanami-gothic | categories: policy
ttf-sazanami-mincho | categories: policy
udev | categories: policy
unison-gui | categories: policy
uuid | categories: affixation,policy
vim | categories: policy
virtualenv | categories: affixation
wireguard | categories: affixation
wireless-tools | categories: affixation
wireshark | categories: policy
wireshark-common | categories: affixation
wx-common | categories: affixation,evolution,policy
wxpython | categories: policy
wxwidgets | categories: affixation,evolution,policy
x11proto-dri2-dev | categories: policy
x11proto-gl-dev | categories: policy
x11proto-print-dev | categories: policy
xerces | categories: affixation
xfont-server | categories: policy
xpath-perl | categories: affixation
xsimd | categories: affixation
xsltproc | categories: policy
xtensor | categories: affixation
xvfb | categories: policy
xz-utils | categories: affixation
yaml | categories: affixation
yaml-cpp | categories: affixation
yapf | categories: affixation
yapf3 | categories: evolution
yarn | categories: policy
zbar | categories: affixation
zeromq3 | categories: policy
zlib | categories: affixation,policy
zziplib | categories: affixation,policy
