entry_name,platform1,platform2,jaccard_similarity,file_count1,file_count2,intersection,union
python3-mccabe,debian_bookworm,opensuse_15.2,0.0,10,11,0,21
python3-mccabe,fedora_42,opensuse_15.2,0.0,10,11,0,21
python3-mccabe,fedora_43,opensuse_15.2,0.0,10,11,0,21
python3-mccabe,opensuse_15.2,rhel_9,0.0,11,10,0,21
python3-mccabe,opensuse_15.2,ubuntu_focal,0.0,11,9,0,20
python3-mccabe,opensuse_15.2,ubuntu_jammy,0.0,11,9,0,20
python3-mccabe,opensuse_15.2,ubuntu_noble,0.0,11,9,0,20
python3-mechanize,fedora_42,ubuntu_focal,0.0,85,77,0,162
python3-mechanize,fedora_42,ubuntu_jammy,0.0,85,76,0,161
python3-mechanize,fedora_43,ubuntu_focal,0.0,85,77,0,162
python3-mechanize,fedora_43,ubuntu_jammy,0.0,85,76,0,161
python3-mistune,arch,debian_bookworm,0.0,113,26,0,139
python3-mistune,arch,fedora_42,0.0,113,112,0,225
python3-mistune,arch,opensuse_15.2,0.0,113,12,0,125
python3-mistune,arch,pypi,0.0,113,42,0,155
python3-mistune,arch,ubuntu_focal,0.0,113,7,0,120
python3-mistune,arch,ubuntu_jammy,0.0,113,7,0,120
python3-mistune,arch,ubuntu_noble,0.0,113,42,0,155
python3-mistune,debian_bookworm,fedora_42,0.0,26,112,0,138
python3-mistune,debian_bookworm,fedora_43,0.0,26,112,0,138
python3-mistune,debian_bookworm,opensuse_15.2,0.0,26,12,0,38
python3-mistune,debian_bookworm,pypi,0.0,26,42,0,68
python3-mistune,fedora_42,opensuse_15.2,0.0,112,12,0,124
python3-mistune,fedora_42,pypi,0.0,112,42,0,154
python3-mistune,fedora_42,ubuntu_focal,0.0,112,7,0,119
python3-mistune,fedora_42,ubuntu_jammy,0.0,112,7,0,119
python3-mistune,fedora_42,ubuntu_noble,0.0,112,42,0,154
python3-mistune,fedora_43,opensuse_15.2,0.0,112,12,0,124
python3-mistune,fedora_43,pypi,0.0,112,42,0,154
python3-mistune,fedora_43,ubuntu_focal,0.0,112,7,0,119
python3-mistune,fedora_43,ubuntu_jammy,0.0,112,7,0,119
python3-mistune,fedora_43,ubuntu_noble,0.0,112,42,0,154
python3-mistune,opensuse_15.2,pypi,0.0,12,42,0,54
python3-mistune,opensuse_15.2,ubuntu_focal,0.0,12,7,0,19
python3-mistune,opensuse_15.2,ubuntu_jammy,0.0,12,7,0,19
python3-mistune,opensuse_15.2,ubuntu_noble,0.0,12,42,0,54
python3-mistune,pypi,ubuntu_focal,0.0,42,7,0,49
python3-mistune,pypi,ubuntu_jammy,0.0,42,7,0,49
python3-mistune,pypi,ubuntu_noble,0.0,42,42,0,84
python3-mock,alpine_edge,debian_bookworm,0.0,8,21,0,29
python3-mock,alpine_edge,fedora_42,0.0,8,16,0,24
python3-mock,alpine_edge,opensuse_15.2,0.0,8,42,0,50
python3-mock,alpine_edge,rhel_8,0.0,8,15,0,23
python3-mock,alpine_edge,ubuntu_focal,0.0,8,8,0,16
python3-mock,alpine_edge,ubuntu_jammy,0.0,8,20,0,28
python3-mock,alpine_edge,ubuntu_noble,0.0,8,21,0,29
python3-mock,debian_bookworm,fedora_42,0.0,21,16,0,37
python3-mock,debian_bookworm,fedora_43,0.0,21,15,0,36
python3-mock,debian_bookworm,opensuse_15.2,0.0,21,42,0,63
python3-mock,debian_bookworm,rhel_8,0.0,21,15,0,36
python3-mock,fedora_42,opensuse_15.2,0.0,16,42,0,58
python3-mock,fedora_42,ubuntu_focal,0.0,16,8,0,24
python3-mock,fedora_42,ubuntu_jammy,0.0,16,20,0,36
python3-mock,fedora_42,ubuntu_noble,0.0,16,21,0,37
python3-mock,fedora_43,opensuse_15.2,0.0,15,42,0,57
python3-mock,fedora_43,rhel_8,0.0,15,15,0,30
python3-mock,fedora_43,ubuntu_focal,0.0,15,8,0,23
python3-mock,fedora_43,ubuntu_jammy,0.0,15,20,0,35
python3-mock,fedora_43,ubuntu_noble,0.0,15,21,0,36
python3-mock,opensuse_15.2,ubuntu_focal,0.0,42,8,0,50
python3-mock,opensuse_15.2,ubuntu_jammy,0.0,42,20,0,62
python3-mock,opensuse_15.2,ubuntu_noble,0.0,42,21,0,63
python3-mock,rhel_8,ubuntu_focal,0.0,15,8,0,23
python3-mock,rhel_8,ubuntu_jammy,0.0,15,20,0,35
python3-mock,rhel_8,ubuntu_noble,0.0,15,21,0,36
python3-mongomock,pypi,ubuntu_noble,0.0,26,28,0,54
python3-more-itertools,arch,debian_bookworm,0.0,18,14,0,32
python3-more-itertools,arch,fedora_42,0.0,18,18,0,36
python3-more-itertools,arch,rhel_8,0.0,18,16,0,34
python3-more-itertools,arch,rhel_9,0.0,18,19,0,37
python3-more-itertools,arch,ubuntu_focal,0.0,18,12,0,30
python3-more-itertools,arch,ubuntu_jammy,0.0,18,13,0,31
python3-more-itertools,arch,ubuntu_noble,0.0,18,13,0,31
python3-more-itertools,debian_bookworm,fedora_42,0.0,14,18,0,32
python3-more-itertools,debian_bookworm,fedora_43,0.0,14,18,0,32
python3-more-itertools,debian_bookworm,rhel_8,0.0,14,16,0,30
python3-more-itertools,debian_bookworm,rhel_9,0.0,14,19,0,33
python3-more-itertools,fedora_42,ubuntu_focal,0.0,18,12,0,30
python3-more-itertools,fedora_42,ubuntu_jammy,0.0,18,13,0,31
python3-more-itertools,fedora_42,ubuntu_noble,0.0,18,13,0,31
python3-more-itertools,fedora_43,ubuntu_focal,0.0,18,12,0,30
python3-more-itertools,fedora_43,ubuntu_jammy,0.0,18,13,0,31
python3-more-itertools,fedora_43,ubuntu_noble,0.0,18,13,0,31
python3-more-itertools,rhel_8,ubuntu_focal,0.0,16,12,0,28
python3-more-itertools,rhel_8,ubuntu_jammy,0.0,16,13,0,29
python3-more-itertools,rhel_8,ubuntu_noble,0.0,16,13,0,29
python3-more-itertools,rhel_9,ubuntu_focal,0.0,19,12,0,31
python3-more-itertools,rhel_9,ubuntu_jammy,0.0,19,13,0,32
python3-more-itertools,rhel_9,ubuntu_noble,0.0,19,13,0,32
python3-msgpack,debian_bookworm,fedora_42,0.0,15,21,0,36
python3-msgpack,debian_bookworm,fedora_43,0.0,15,21,0,36
python3-msgpack,debian_bookworm,rhel_8,0.0,15,20,0,35
python3-msgpack,debian_bookworm,rhel_9,0.0,15,23,0,38
python3-msgpack,fedora_42,ubuntu_focal,0.0,21,12,0,33
python3-msgpack,fedora_42,ubuntu_jammy,0.0,21,13,0,34
python3-msgpack,fedora_42,ubuntu_noble,0.0,21,13,0,34
python3-msgpack,fedora_43,ubuntu_focal,0.0,21,12,0,33
python3-msgpack,fedora_43,ubuntu_jammy,0.0,21,13,0,34
python3-msgpack,fedora_43,ubuntu_noble,0.0,21,13,0,34
python3-msgpack,rhel_8,ubuntu_focal,0.0,20,12,0,32
python3-msgpack,rhel_8,ubuntu_jammy,0.0,20,13,0,33
python3-msgpack,rhel_8,ubuntu_noble,0.0,20,13,0,33
python3-msgpack,rhel_9,ubuntu_focal,0.0,23,12,0,35
python3-msgpack,rhel_9,ubuntu_jammy,0.0,23,13,0,36
python3-msgpack,rhel_9,ubuntu_noble,0.0,23,13,0,36
python3-msgpack-numpy,debian_bookworm,opensuse_15.2,0.0,8,12,0,20
python3-msgpack-numpy,debian_bookworm,pypi,0.0,8,7,0,15
python3-msgpack-numpy,opensuse_15.2,pypi,0.0,12,7,0,19
python3-msgpack-numpy,opensuse_15.2,ubuntu_focal,0.0,12,7,0,19
python3-msgpack-numpy,opensuse_15.2,ubuntu_jammy,0.0,12,7,0,19
python3-msgpack-numpy,opensuse_15.2,ubuntu_noble,0.0,12,7,0,19
python3-msgpack-numpy,pypi,ubuntu_focal,0.0,7,7,0,14
python3-msgpack-numpy,pypi,ubuntu_jammy,0.0,7,7,0,14
python3-msgpack-numpy,pypi,ubuntu_noble,0.0,7,7,0,14
python3-multipledispatch,debian_bookworm,opensuse_15.2,0.0,19,26,0,45
python3-multipledispatch,opensuse_15.2,ubuntu_jammy,0.0,26,19,0,45
python3-multipledispatch,opensuse_15.2,ubuntu_noble,0.0,26,18,0,44
python3-munkres,debian_bookworm,fedora_42,0.0,7,10,0,17
python3-munkres,debian_bookworm,fedora_43,0.0,7,11,0,18
python3-munkres,debian_bookworm,opensuse_15.2,0.0,7,10,0,17
python3-munkres,debian_bookworm,rhel_8,0.0,7,10,0,17
python3-munkres,debian_bookworm,rhel_9,0.0,7,10,0,17
python3-munkres,fedora_42,ubuntu_focal,0.0,10,6,0,16
python3-munkres,fedora_42,ubuntu_jammy,0.0,10,6,0,16
python3-munkres,fedora_42,ubuntu_noble,0.0,10,6,0,16
python3-munkres,fedora_43,ubuntu_focal,0.0,11,6,0,17
python3-munkres,fedora_43,ubuntu_jammy,0.0,11,6,0,17
python3-munkres,fedora_43,ubuntu_noble,0.0,11,6,0,17
python3-munkres,opensuse_15.2,ubuntu_focal,0.0,10,6,0,16
python3-munkres,opensuse_15.2,ubuntu_jammy,0.0,10,6,0,16
python3-munkres,opensuse_15.2,ubuntu_noble,0.0,10,6,0,16
python3-munkres,rhel_8,ubuntu_focal,0.0,10,6,0,16
python3-munkres,rhel_8,ubuntu_jammy,0.0,10,6,0,16
python3-munkres,rhel_8,ubuntu_noble,0.0,10,6,0,16
python3-munkres,rhel_9,ubuntu_focal,0.0,10,6,0,16
python3-munkres,rhel_9,ubuntu_jammy,0.0,10,6,0,16
python3-munkres,rhel_9,ubuntu_noble,0.0,10,6,0,16
python3-mypy,alpine_edge,debian_bookworm,0.0,1146,1126,0,2272
python3-mypy,alpine_edge,ubuntu_focal,0.0,1146,1482,0,2628
python3-mypy,alpine_edge,ubuntu_jammy,0.0,1146,1502,0,2648
python3-mypy,alpine_edge,ubuntu_noble,0.0,1146,1217,0,2363
python3-mypy,arch,debian_bookworm,0.0,1524,1126,0,2650
python3-mypy,arch,ubuntu_focal,0.0,1524,1482,0,3006
python3-mypy,arch,ubuntu_jammy,0.0,1524,1502,0,3026
python3-mypy,arch,ubuntu_noble,0.0,1524,1217,0,2741
python3-mypy,debian_bookworm,fedora_42,0.0,1126,1646,0,2772
python3-mypy,debian_bookworm,fedora_43,0.0,1126,1699,0,2825
python3-mypy,debian_bookworm,opensuse_15.2,0.0,1126,1589,0,2715
python3-mypy,debian_bookworm,rhel_9,0.0,1126,1864,0,2990
python3-mypy,fedora_42,ubuntu_focal,0.0,1646,1482,0,3128
python3-mypy,fedora_42,ubuntu_jammy,0.0,1646,1502,0,3148
python3-mypy,fedora_42,ubuntu_noble,0.0,1646,1217,0,2863
python3-mypy,fedora_43,ubuntu_focal,0.0,1699,1482,0,3181
python3-mypy,fedora_43,ubuntu_jammy,0.0,1699,1502,0,3201
python3-mypy,fedora_43,ubuntu_noble,0.0,1699,1217,0,2916
python3-mypy,opensuse_15.2,ubuntu_focal,0.0,1589,1482,0,3071
python3-mypy,opensuse_15.2,ubuntu_jammy,0.0,1589,1502,0,3091
python3-mypy,opensuse_15.2,ubuntu_noble,0.0,1589,1217,0,2806
python3-mypy,rhel_9,ubuntu_focal,0.0,1864,1482,0,3346
python3-mypy,rhel_9,ubuntu_jammy,0.0,1864,1502,0,3366
python3-mypy,rhel_9,ubuntu_noble,0.0,1864,1217,0,3081
python3-mysqldb,arch,debian_bookworm,0.0,46,25,0,71
python3-mysqldb,arch,ubuntu_focal,0.0,46,23,0,69
python3-mysqldb,arch,ubuntu_jammy,0.0,46,23,0,69
python3-mysqldb,arch,ubuntu_noble,0.0,46,23,0,69
python3-nest-asyncio,alpine_edge,debian_bookworm,0.0,6,6,0,12
python3-nest-asyncio,alpine_edge,fedora_42,0.0,6,9,0,15
python3-nest-asyncio,alpine_edge,rhel_9,0.0,6,9,0,15
python3-nest-asyncio,alpine_edge,ubuntu_jammy,0.0,6,6,0,12
python3-nest-asyncio,alpine_edge,ubuntu_noble,0.0,6,6,0,12
python3-nest-asyncio,arch,debian_bookworm,0.0,9,6,0,15
python3-nest-asyncio,arch,fedora_42,0.0,9,9,0,18
python3-nest-asyncio,arch,rhel_9,0.0,9,9,0,18
python3-nest-asyncio,arch,ubuntu_jammy,0.0,9,6,0,15
python3-nest-asyncio,arch,ubuntu_noble,0.0,9,6,0,15
python3-nest-asyncio,debian_bookworm,fedora_42,0.0,6,9,0,15
python3-nest-asyncio,debian_bookworm,fedora_43,0.0,6,9,0,15
python3-nest-asyncio,debian_bookworm,rhel_9,0.0,6,9,0,15
python3-nest-asyncio,fedora_42,ubuntu_jammy,0.0,9,6,0,15
python3-nest-asyncio,fedora_42,ubuntu_noble,0.0,9,6,0,15
python3-nest-asyncio,fedora_43,ubuntu_jammy,0.0,9,6,0,15
python3-nest-asyncio,fedora_43,ubuntu_noble,0.0,9,6,0,15
python3-nest-asyncio,rhel_9,ubuntu_jammy,0.0,9,6,0,15
python3-nest-asyncio,rhel_9,ubuntu_noble,0.0,9,6,0,15
python3-netcdf4,arch,fedora_42,0.0,31,40,0,71
python3-netcdf4,arch,fedora_43,0.0,31,39,0,70
python3-netifaces,alpine_edge,debian_bookworm,0.0,6,9,0,15
python3-netifaces,alpine_edge,fedora_42,0.0,6,8,0,14
python3-netifaces,alpine_edge,fedora_43,0.0,6,9,0,15
python3-netifaces,alpine_edge,opensuse_15.2,0.0,6,7,0,13
python3-netifaces,alpine_edge,rhel_8,0.0,6,8,0,14
python3-netifaces,alpine_edge,rhel_9,0.0,6,8,0,14
python3-netifaces,alpine_edge,ubuntu_focal,0.0,6,8,0,14
python3-netifaces,alpine_edge,ubuntu_jammy,0.0,6,8,0,14
python3-netifaces,alpine_edge,ubuntu_noble,0.0,6,8,0,14
python3-netifaces,arch,debian_bookworm,0.0,7,9,0,16
python3-netifaces,arch,fedora_42,0.0,7,8,0,15
python3-netifaces,arch,fedora_43,0.0,7,9,0,16
python3-netifaces,arch,opensuse_15.2,0.0,7,7,0,14
python3-netifaces,arch,rhel_8,0.0,7,8,0,15
python3-netifaces,arch,rhel_9,0.0,7,8,0,15
python3-netifaces,arch,ubuntu_focal,0.0,7,8,0,15
python3-netifaces,arch,ubuntu_jammy,0.0,7,8,0,15
python3-netifaces,arch,ubuntu_noble,0.0,7,8,0,15
python3-netifaces,debian_bookworm,fedora_42,0.0,9,8,0,17
python3-netifaces,debian_bookworm,fedora_43,0.0,9,9,0,18
python3-netifaces,debian_bookworm,opensuse_15.2,0.0,9,7,0,16
python3-netifaces,debian_bookworm,rhel_8,0.0,9,8,0,17
python3-netifaces,debian_bookworm,rhel_9,0.0,9,8,0,17
python3-netifaces,fedora_42,opensuse_15.2,0.0,8,7,0,15
python3-netifaces,fedora_42,ubuntu_focal,0.0,8,8,0,16
python3-netifaces,fedora_42,ubuntu_jammy,0.0,8,8,0,16
python3-netifaces,fedora_42,ubuntu_noble,0.0,8,8,0,16
python3-netifaces,fedora_43,opensuse_15.2,0.0,9,7,0,16
python3-netifaces,fedora_43,ubuntu_focal,0.0,9,8,0,17
python3-netifaces,fedora_43,ubuntu_jammy,0.0,9,8,0,17
python3-netifaces,fedora_43,ubuntu_noble,0.0,9,8,0,17
python3-netifaces,opensuse_15.2,rhel_9,0.0,7,8,0,15
python3-netifaces,opensuse_15.2,ubuntu_focal,0.0,7,8,0,15
python3-netifaces,opensuse_15.2,ubuntu_jammy,0.0,7,8,0,15
python3-netifaces,opensuse_15.2,ubuntu_noble,0.0,7,8,0,15
python3-netifaces,rhel_8,ubuntu_focal,0.0,8,8,0,16
python3-netifaces,rhel_8,ubuntu_jammy,0.0,8,8,0,16
python3-netifaces,rhel_8,ubuntu_noble,0.0,8,8,0,16
python3-netifaces,rhel_9,ubuntu_focal,0.0,8,8,0,16
python3-netifaces,rhel_9,ubuntu_jammy,0.0,8,8,0,16
python3-netifaces,rhel_9,ubuntu_noble,0.0,8,8,0,16
python3-networkx,debian_bookworm,fedora_42,0.0,749,1715,0,2464
python3-networkx,debian_bookworm,fedora_43,0.0,749,1744,0,2493
python3-networkx,fedora_42,ubuntu_focal,0.0,1715,544,0,2259
python3-networkx,fedora_42,ubuntu_jammy,0.0,1715,544,0,2259
python3-networkx,fedora_42,ubuntu_noble,0.0,1715,749,0,2464
python3-networkx,fedora_43,ubuntu_focal,0.0,1744,544,0,2288
python3-networkx,fedora_43,ubuntu_jammy,0.0,1744,544,0,2288
python3-networkx,fedora_43,ubuntu_noble,0.0,1744,749,0,2493
python3-nlopt,arch,debian_bookworm,0.0,64,3,0,67
python3-nlopt,arch,fedora_42,0.0,64,6,0,70
python3-nlopt,arch,fedora_43,0.0,64,6,0,70
python3-nlopt,arch,ubuntu_focal,0.0,64,3,0,67
python3-nlopt,arch,ubuntu_jammy,0.0,64,3,0,67
python3-nlopt,arch,ubuntu_noble,0.0,64,4,0,68
python3-nlopt,debian_bookworm,fedora_42,0.0,3,6,0,9
python3-nlopt,debian_bookworm,fedora_43,0.0,3,6,0,9
python3-nlopt,fedora_42,fedora_43,0.0,6,6,0,12
python3-nlopt,fedora_42,ubuntu_focal,0.0,6,3,0,9
python3-nlopt,fedora_42,ubuntu_jammy,0.0,6,3,0,9
python3-nlopt,fedora_42,ubuntu_noble,0.0,6,4,0,10
python3-nlopt,fedora_43,ubuntu_focal,0.0,6,3,0,9
python3-nlopt,fedora_43,ubuntu_jammy,0.0,6,3,0,9
python3-nlopt,fedora_43,ubuntu_noble,0.0,6,4,0,10
python3-nose,arch,rhel_8,0.0,152,153,0,305
python3-nose,debian_bookworm,fedora_42,0.0,58,159,0,217
python3-nose,debian_bookworm,opensuse_15.2,0.0,58,157,0,215
python3-nose,debian_bookworm,rhel_8,0.0,58,153,0,211
python3-nose,fedora_42,ubuntu_focal,0.0,159,57,0,216
python3-nose,fedora_42,ubuntu_jammy,0.0,159,57,0,216
python3-nose,fedora_42,ubuntu_noble,0.0,159,57,0,216
python3-nose,opensuse_15.2,ubuntu_focal,0.0,157,57,0,214
python3-nose,opensuse_15.2,ubuntu_jammy,0.0,157,57,0,214
python3-nose,opensuse_15.2,ubuntu_noble,0.0,157,57,0,214
python3-nose,rhel_8,ubuntu_focal,0.0,153,57,0,210
python3-nose,rhel_8,ubuntu_jammy,0.0,153,57,0,210
python3-nose,rhel_8,ubuntu_noble,0.0,153,57,0,210
python3-ntplib,debian_bookworm,fedora_42,0.0,5,8,0,13
python3-ntplib,debian_bookworm,fedora_43,0.0,5,8,0,13
python3-ntplib,debian_bookworm,opensuse_15.2,0.0,5,5,0,10
python3-ntplib,debian_bookworm,rhel_8,0.0,5,5,0,10
python3-ntplib,debian_bookworm,rhel_9,0.0,5,5,0,10
python3-ntplib,fedora_42,opensuse_15.2,0.0,8,5,0,13
python3-ntplib,fedora_42,ubuntu_focal,0.0,8,4,0,12
python3-ntplib,fedora_42,ubuntu_jammy,0.0,8,4,0,12
python3-ntplib,fedora_42,ubuntu_noble,0.0,8,4,0,12
python3-ntplib,fedora_43,opensuse_15.2,0.0,8,5,0,13
python3-ntplib,fedora_43,ubuntu_focal,0.0,8,4,0,12
python3-ntplib,fedora_43,ubuntu_jammy,0.0,8,4,0,12
python3-ntplib,fedora_43,ubuntu_noble,0.0,8,4,0,12
python3-ntplib,opensuse_15.2,rhel_9,0.0,5,5,0,10
python3-ntplib,opensuse_15.2,ubuntu_focal,0.0,5,4,0,9
python3-ntplib,opensuse_15.2,ubuntu_jammy,0.0,5,4,0,9
python3-ntplib,opensuse_15.2,ubuntu_noble,0.0,5,4,0,9
python3-ntplib,rhel_8,ubuntu_focal,0.0,5,4,0,9
python3-ntplib,rhel_8,ubuntu_jammy,0.0,5,4,0,9
python3-ntplib,rhel_8,ubuntu_noble,0.0,5,4,0,9
python3-ntplib,rhel_9,ubuntu_focal,0.0,5,4,0,9
python3-ntplib,rhel_9,ubuntu_jammy,0.0,5,4,0,9
python3-ntplib,rhel_9,ubuntu_noble,0.0,5,4,0,9
python3-numpy,alpine_edge,debian_bookworm,0.0,387,885,0,1272
python3-numpy,alpine_edge,fedora_42,0.0,387,1451,0,1838
python3-numpy,alpine_edge,fedora_43,0.0,387,1451,0,1838
python3-numpy,alpine_edge,opensuse_15.2,0.0,387,472,0,859
python3-numpy,alpine_edge,rhel_8,0.0,387,962,0,1349
python3-numpy,alpine_edge,rhel_9,0.0,387,1522,0,1909
python3-numpy,alpine_edge,ubuntu_focal,0.0,387,427,0,814
python3-numpy,alpine_edge,ubuntu_jammy,0.0,387,715,0,1102
python3-numpy,alpine_edge,ubuntu_noble,0.0,387,798,0,1185
python3-numpy,arch,rhel_8,0.0,1725,962,0,2687
python3-numpy,arch,rhel_9,0.0,1725,1522,0,3247
python3-numpy,arch,ubuntu_focal,0.0,1725,427,0,2152
python3-numpy,arch,ubuntu_jammy,0.0,1725,715,0,2440
python3-numpy,debian_bookworm,fedora_42,0.0,885,1451,0,2336
python3-numpy,debian_bookworm,fedora_43,0.0,885,1451,0,2336
python3-numpy,debian_bookworm,rhel_8,0.0,885,962,0,1847
python3-numpy,debian_bookworm,rhel_9,0.0,885,1522,0,2407
python3-numpy,fedora_42,opensuse_15.2,0.0,1451,472,0,1923
python3-numpy,fedora_42,ubuntu_focal,0.0,1451,427,0,1878
python3-numpy,fedora_42,ubuntu_jammy,0.0,1451,715,0,2166
python3-numpy,fedora_42,ubuntu_noble,0.0,1451,798,0,2249
python3-numpy,fedora_43,opensuse_15.2,0.0,1451,472,0,1923
python3-numpy,fedora_43,ubuntu_focal,0.0,1451,427,0,1878
python3-numpy,fedora_43,ubuntu_jammy,0.0,1451,715,0,2166
python3-numpy,fedora_43,ubuntu_noble,0.0,1451,798,0,2249
python3-numpy,opensuse_15.2,rhel_9,0.0,472,1522,0,1994
python3-numpy,rhel_8,ubuntu_focal,0.0,962,427,0,1389
python3-numpy,rhel_8,ubuntu_jammy,0.0,962,715,0,1677
python3-numpy,rhel_8,ubuntu_noble,0.0,962,798,0,1760
python3-numpy,rhel_9,ubuntu_focal,0.0,1522,427,0,1949
python3-numpy,rhel_9,ubuntu_jammy,0.0,1522,715,0,2237
python3-numpy,rhel_9,ubuntu_noble,0.0,1522,798,0,2320
python3-oauth2client,debian_bookworm,fedora_42,0.0,40,105,0,145
python3-oauth2client,debian_bookworm,fedora_43,0.0,40,105,0,145
python3-oauth2client,debian_bookworm,opensuse_15.2,0.0,40,75,0,115
python3-oauth2client,debian_bookworm,rhel_8,0.0,40,105,0,145
python3-oauth2client,debian_bookworm,rhel_9,0.0,40,105,0,145
python3-oauth2client,fedora_42,opensuse_15.2,0.0,105,75,0,180
python3-oauth2client,fedora_42,ubuntu_focal,0.0,105,39,0,144
python3-oauth2client,fedora_42,ubuntu_jammy,0.0,105,39,0,144
python3-oauth2client,fedora_42,ubuntu_noble,0.0,105,39,0,144
python3-oauth2client,fedora_43,opensuse_15.2,0.0,105,75,0,180
python3-oauth2client,fedora_43,ubuntu_focal,0.0,105,39,0,144
python3-oauth2client,fedora_43,ubuntu_jammy,0.0,105,39,0,144
python3-oauth2client,fedora_43,ubuntu_noble,0.0,105,39,0,144
python3-oauth2client,opensuse_15.2,rhel_9,0.0,75,105,0,180
python3-oauth2client,opensuse_15.2,ubuntu_focal,0.0,75,39,0,114
python3-oauth2client,opensuse_15.2,ubuntu_jammy,0.0,75,39,0,114
python3-oauth2client,opensuse_15.2,ubuntu_noble,0.0,75,39,0,114
python3-oauth2client,rhel_8,ubuntu_focal,0.0,105,39,0,144
python3-oauth2client,rhel_8,ubuntu_jammy,0.0,105,39,0,144
python3-oauth2client,rhel_8,ubuntu_noble,0.0,105,39,0,144
python3-oauth2client,rhel_9,ubuntu_focal,0.0,105,39,0,144
python3-oauth2client,rhel_9,ubuntu_jammy,0.0,105,39,0,144
python3-oauth2client,rhel_9,ubuntu_noble,0.0,105,39,0,144
python3-opencv,debian_bookworm,fedora_42,0.0,3,131,0,134
python3-opencv,debian_bookworm,fedora_43,0.0,3,131,0,134
python3-opencv,debian_bookworm,opensuse_15.2,0.0,3,1,0,4
python3-opencv,debian_bookworm,rhel_9,0.0,3,32,0,35
python3-opencv,fedora_42,fedora_43,0.0,131,131,0,262
python3-opencv,fedora_42,opensuse_15.2,0.0,131,1,0,132
python3-opencv,fedora_42,rhel_9,0.0,131,32,0,163
python3-opencv,fedora_42,ubuntu_focal,0.0,131,4,0,135
python3-opencv,fedora_42,ubuntu_jammy,0.0,131,3,0,134
python3-opencv,fedora_42,ubuntu_noble,0.0,131,3,0,134
python3-opencv,fedora_43,opensuse_15.2,0.0,131,1,0,132
python3-opencv,fedora_43,rhel_9,0.0,131,32,0,163
python3-opencv,fedora_43,ubuntu_focal,0.0,131,4,0,135
python3-opencv,fedora_43,ubuntu_jammy,0.0,131,3,0,134
python3-opencv,fedora_43,ubuntu_noble,0.0,131,3,0,134
python3-opencv,opensuse_15.2,rhel_9,0.0,1,32,0,33
python3-opencv,opensuse_15.2,ubuntu_focal,0.0,1,4,0,5
python3-opencv,opensuse_15.2,ubuntu_jammy,0.0,1,3,0,4
python3-opencv,opensuse_15.2,ubuntu_noble,0.0,1,3,0,4
python3-opencv,rhel_9,ubuntu_focal,0.0,32,4,0,36
python3-opencv,rhel_9,ubuntu_jammy,0.0,32,3,0,35
python3-opencv,rhel_9,ubuntu_noble,0.0,32,3,0,35
python3-opengl,debian_bookworm,fedora_42,0.0,2827,8424,0,11251
python3-opengl,debian_bookworm,fedora_43,0.0,2827,8678,0,11505
python3-opengl,debian_bookworm,opensuse_15.2,0.0,2827,8204,0,11031
python3-opengl,fedora_42,opensuse_15.2,0.0,8424,8204,0,16628
python3-opengl,fedora_42,ubuntu_focal,0.0,8424,2136,0,10560
python3-opengl,fedora_42,ubuntu_jammy,0.0,8424,2826,0,11250
python3-opengl,fedora_42,ubuntu_noble,0.0,8424,2806,0,11230
python3-opengl,fedora_43,opensuse_15.2,0.0,8678,8204,0,16882
python3-opengl,fedora_43,ubuntu_focal,0.0,8678,2136,0,10814
python3-opengl,fedora_43,ubuntu_jammy,0.0,8678,2826,0,11504
python3-opengl,fedora_43,ubuntu_noble,0.0,8678,2806,0,11484
python3-opengl,opensuse_15.2,ubuntu_focal,0.0,8204,2136,0,10340
python3-opengl,opensuse_15.2,ubuntu_jammy,0.0,8204,2826,0,11030
python3-opengl,opensuse_15.2,ubuntu_noble,0.0,8204,2806,0,11010
python3-openpyxl,alpine_edge,debian_bookworm,0.0,195,194,0,389
python3-openpyxl,alpine_edge,fedora_42,0.0,195,575,0,770
python3-openpyxl,alpine_edge,opensuse_15.2,0.0,195,566,0,761
python3-openpyxl,alpine_edge,rhel_8,0.0,195,566,0,761
python3-openpyxl,alpine_edge,rhel_9,0.0,195,563,0,758
python3-openpyxl,alpine_edge,ubuntu_focal,0.0,195,194,0,389
python3-openpyxl,alpine_edge,ubuntu_jammy,0.0,195,193,0,388
python3-openpyxl,alpine_edge,ubuntu_noble,0.0,195,195,0,390
python3-openpyxl,arch,debian_bookworm,0.0,576,194,0,770
python3-openpyxl,arch,fedora_42,0.0,576,575,0,1151
python3-openpyxl,arch,opensuse_15.2,0.0,576,566,0,1142
python3-openpyxl,arch,rhel_8,0.0,576,566,0,1142
python3-openpyxl,arch,rhel_9,0.0,576,563,0,1139
python3-openpyxl,arch,ubuntu_focal,0.0,576,194,0,770
python3-openpyxl,arch,ubuntu_jammy,0.0,576,193,0,769
python3-openpyxl,arch,ubuntu_noble,0.0,576,195,0,771
python3-openpyxl,debian_bookworm,opensuse_15.2,0.0,194,566,0,760
python3-openpyxl,fedora_42,opensuse_15.2,0.0,575,566,0,1141
python3-openpyxl,fedora_42,ubuntu_noble,0.0,575,195,0,770
python3-openpyxl,fedora_43,opensuse_15.2,0.0,578,566,0,1144
python3-openpyxl,fedora_43,ubuntu_noble,0.0,578,195,0,773
