repo_name,repo_owner,title,pr_url,comments_count,state,author,created_at,closed_at,labels
rosdistro,ros,Add qtbase5-private-dev,https://github.com/ros/rosdistro/pull/24005,2,merged,wxmerkt,2020-03-09T12:48:38Z,2020-03-12T13:23:55Z,rosdep
rosdistro,ros,Add all libboost-* keys to gentoo,https://github.com/ros/rosdistro/pull/23996,2,merged,awesomebytes,2020-03-08T04:03:12Z,2020-03-12T13:35:54Z,rosdep
rosdistro,ros,pyquaternion: 0.9.6-4 in 'kinetic/distribution.yaml' [bloom] replaces rosdep python-pyquaterion-pip,https://github.com/ros/rosdistro/pull/23993,4,merged,Achllle,2020-03-07T00:20:20Z,2020-03-12T21:36:05Z,rosdep
rosdistro,ros,Add triangle key,https://github.com/ros/rosdistro/pull/23973,3,merged,JulianKu,2020-03-05T16:43:23Z,2020-03-20T00:08:29Z,rosdep
rosdistro,ros,Add rosdep rule for range-v3 library,https://github.com/ros/rosdistro/pull/23967,1,merged,miguelprada,2020-03-05T10:39:39Z,2020-03-09T15:44:12Z,rosdep
rosdistro,ros,Added ed key,https://github.com/ros/rosdistro/pull/23966,0,merged,pablogs9,2020-03-05T09:32:36Z,2020-03-06T16:11:16Z,rosdep
rosdistro,ros,Added software-properties-common to rosdep,https://github.com/ros/rosdistro/pull/23950,3,closed_without_merge,pablogs9,2020-03-04T09:54:46Z,2020-03-10T11:58:44Z,rosdep
rosdistro,ros,Added west key,https://github.com/ros/rosdistro/pull/23934,3,merged,pablogs9,2020-03-03T11:13:01Z,2020-03-04T16:16:56Z,rosdep
rosdistro,ros,[rosdep] boost 1.71 for ubuntu focal,https://github.com/ros/rosdistro/pull/23911,2,merged,mikaelarguedas,2020-02-29T10:54:01Z,2020-03-04T16:56:35Z,rosdep
rosdistro,ros,Update Boost python rules,https://github.com/ros/rosdistro/pull/23844,4,merged,mikaelarguedas,2020-02-21T23:33:57Z,2020-02-29T20:23:03Z,rosdep
rosdistro,ros,Add rosdep rules for orocos kdl and orocos bfl,https://github.com/ros/rosdistro/pull/23841,5,merged,tfoote,2020-02-21T19:41:36Z,2020-03-09T22:54:18Z,rosdep
rosdistro,ros,Add rafcon-pip,https://github.com/ros/rosdistro/pull/23793,0,merged,nickswalker,2020-02-17T18:33:57Z,2020-03-10T01:21:22Z,rosdep
rosdistro,ros,Add python3-retrying rosdep key,https://github.com/ros/rosdistro/pull/23730,1,merged,dabonnie,2020-02-10T22:51:51Z,2020-02-12T19:45:03Z,rosdep
rosdistro,ros,Add pcg-gazebo to rosdep list,https://github.com/ros/rosdistro/pull/23706,0,merged,musamarcusso,2020-02-07T14:29:34Z,2020-02-24T13:49:03Z,rosdep
rosdistro,ros,Add libkml and python-kml rosdep keys,https://github.com/ros/rosdistro/pull/23682,1,merged,pjreed,2020-02-04T16:46:09Z,2020-02-04T23:20:13Z,rosdep
rosdistro,ros,add libcdd-dev key,https://github.com/ros/rosdistro/pull/23663,2,merged,Naoki-Hiraoka,2020-02-01T10:26:32Z,2020-02-04T23:21:17Z,rosdep
rosdistro,ros,add libogre package,https://github.com/ros/rosdistro/pull/23656,1,merged,simonschmeisser,2020-01-30T11:37:03Z,2020-02-10T14:26:38Z,rosdep
rosdistro,ros,Added openocd key,https://github.com/ros/rosdistro/pull/23646,4,merged,pablogs9,2020-01-29T08:15:58Z,2020-02-06T03:52:09Z,rosdep
rosdistro,ros,Add rosdep entry for Carla,https://github.com/ros/rosdistro/pull/23639,3,closed_without_merge,vimalrajliya,2020-01-28T13:26:03Z,2020-02-13T15:56:22Z,rosdep
rosdistro,ros,add and fix boost rules,https://github.com/ros/rosdistro/pull/23624,12,merged,mikaelarguedas,2020-01-27T10:39:19Z,2020-02-06T00:06:18Z,rosdep
rosdistro,ros,add libboost-dev key,https://github.com/ros/rosdistro/pull/23622,2,merged,mikaelarguedas,2020-01-26T15:04:52Z,2020-02-05T00:37:03Z,rosdep
rosdistro,ros,add libboost-regex-dev key,https://github.com/ros/rosdistro/pull/23620,1,merged,mikaelarguedas,2020-01-26T13:15:27Z,2020-01-28T03:59:52Z,rosdep
rosdistro,ros,Add python3-distutils key,https://github.com/ros/rosdistro/pull/23532,0,merged,sloretz,2020-01-16T23:56:20Z,2020-01-22T19:42:11Z,rosdep
rosdistro,ros,Add google-glog and lua52 for Arch Linux,https://github.com/ros/rosdistro/pull/23528,3,merged,jhbruhn,2020-01-16T18:40:43Z,2020-01-30T13:28:44Z,rosdep
rosdistro,ros,Add python3-kitchen rosdep key,https://github.com/ros/rosdistro/pull/23525,0,merged,sloretz,2020-01-16T01:04:48Z,2020-01-22T19:45:22Z,rosdep
rosdistro,ros,add key for python-fcl-pip,https://github.com/ros/rosdistro/pull/23497,0,merged,furushchev,2020-01-13T03:05:08Z,2020-01-22T19:49:19Z,rosdep
rosdistro,ros,Add openai gym to rosdep/python.yaml,https://github.com/ros/rosdistro/pull/23470,1,merged,gerd2s,2020-01-10T03:13:09Z,2020-01-22T19:44:58Z,rosdep
rosdistro,ros,Feature/libgrpc,https://github.com/ros/rosdistro/pull/23437,5,closed_without_merge,hakuturu583,2020-01-08T02:43:33Z,2020-02-14T16:10:34Z,rosdep
rosdistro,ros,"add libgpgme-dev, log4cxx, lz4 for Focal",https://github.com/ros/rosdistro/pull/23401,0,merged,dirk-thomas,2020-01-03T22:35:30Z,2020-01-03T23:03:49Z,"rosdep,noetic"
rosdistro,ros,Add pip Installation for fastapi and uvicorn,https://github.com/ros/rosdistro/pull/31624,4,merged,youliangtan,2021-12-29T04:46:18Z,2022-03-01T14:55:18Z,"rosdep,changes requested"
rosdistro,ros,Add python3-googleapi Rule,https://github.com/ros/rosdistro/pull/31623,3,merged,connoranderson,2021-12-29T04:36:00Z,2022-01-12T17:55:08Z,rosdep
rosdistro,ros,Update python-googleapi Version,https://github.com/ros/rosdistro/pull/31621,2,closed_without_merge,connoranderson,2021-12-29T00:06:07Z,2021-12-29T01:51:28Z,rosdep
rosdistro,ros,Add Pip Installation Option for Networkx,https://github.com/ros/rosdistro/pull/31620,2,closed_without_merge,connoranderson,2021-12-28T23:39:24Z,2022-01-07T15:41:06Z,rosdep
rosdistro,ros,Add RHEL 8 rule for lcov,https://github.com/ros/rosdistro/pull/31615,0,merged,cottsay,2021-12-27T23:29:08Z,2022-01-05T16:09:48Z,rosdep
rosdistro,ros,Parse Alpine package alias names in rosdep_repo_check,https://github.com/ros/rosdistro/pull/31565,11,merged,at-wat,2021-12-23T08:29:22Z,2022-06-24T17:51:58Z,rosdep
rosdistro,ros,Add tesseract-ocr-jpn language package,https://github.com/ros/rosdistro/pull/31564,0,merged,iory,2021-12-23T08:01:17Z,2021-12-24T05:43:36Z,rosdep
rosdistro,ros,Update rosdep_repo_check targets.,https://github.com/ros/rosdistro/pull/31563,1,merged,nuclearsandwich,2021-12-23T04:53:47Z,2021-12-24T18:53:07Z,rosdep
rosdistro,ros,Updates to libpcl keys,https://github.com/ros/rosdistro/pull/31561,1,merged,nuclearsandwich,2021-12-23T04:24:12Z,2022-01-06T23:35:42Z,rosdep
rosdistro,ros,Update gazebo keys.,https://github.com/ros/rosdistro/pull/31560,3,closed_without_merge,nuclearsandwich,2021-12-23T04:08:08Z,2022-04-13T21:59:54Z,rosdep
rosdistro,ros,Update boost keys for Debian and Ubuntu.,https://github.com/ros/rosdistro/pull/31559,1,merged,nuclearsandwich,2021-12-23T04:01:07Z,2022-01-06T23:18:30Z,rosdep
rosdistro,ros,Update python-numpy key.,https://github.com/ros/rosdistro/pull/31552,2,merged,nuclearsandwich,2021-12-22T19:51:39Z,2021-12-23T04:51:04Z,rosdep
rosdistro,ros,Add python-staticmap-pip and python3-staticmap-pip to rosdep/python.yaml,https://github.com/ros/rosdistro/pull/31527,2,merged,sktometometo,2021-12-21T11:34:54Z,2022-01-28T01:27:24Z,rosdep
rosdistro,ros,Rosdep rule for pytz package in Python 3: python3-tz.,https://github.com/ros/rosdistro/pull/31523,2,merged,airballking,2021-12-20T20:24:01Z,2022-01-05T16:21:20Z,rosdep
rosdistro,ros,ply for python3 (distribution packages),https://github.com/ros/rosdistro/pull/31512,3,merged,christianrauch,2021-12-18T19:09:43Z,2022-01-05T16:22:57Z,rosdep
rosdistro,ros,add msr-tools dep,https://github.com/ros/rosdistro/pull/31511,1,merged,turniphead,2021-12-17T23:31:19Z,2022-01-05T16:23:36Z,rosdep
rosdistro,ros,Adding OpenVDB to rhel for Galactic release of STVL,https://github.com/ros/rosdistro/pull/31488,5,merged,SteveMacenski,2021-12-15T20:15:05Z,2021-12-15T23:14:46Z,rosdep
rosdistro,ros,feat: update python3-ifcfg key,https://github.com/ros/rosdistro/pull/31482,2,closed_without_merge,wep21,2021-12-15T17:27:02Z,2022-01-06T11:37:58Z,rosdep
rosdistro,ros,Add nuscenes-devkit,https://github.com/ros/rosdistro/pull/31455,2,merged,wep21,2021-12-13T04:19:28Z,2021-12-15T15:14:40Z,rosdep
rosdistro,ros,Add qml-module-qt-labs-settings,https://github.com/ros/rosdistro/pull/31454,5,merged,wep21,2021-12-13T02:54:53Z,2021-12-16T18:28:19Z,rosdep
rosdistro,ros,Add qml-module-qt-labs-folderlistmodel,https://github.com/ros/rosdistro/pull/31453,2,merged,wep21,2021-12-13T02:52:49Z,2021-12-15T15:13:35Z,rosdep
rosdistro,ros,Add python3-pyqt5.qtquick,https://github.com/ros/rosdistro/pull/31452,2,merged,wep21,2021-12-13T02:44:36Z,2021-12-15T15:06:23Z,rosdep
rosdistro,ros,add python-rdflib on ubuntu focal,https://github.com/ros/rosdistro/pull/31444,2,closed_without_merge,McModknower,2021-12-11T16:57:05Z,2021-12-29T17:31:06Z,"rosdep,changes requested"
rosdistro,ros,add python-dt-apriltags-pip dependency for ubuntu,https://github.com/ros/rosdistro/pull/31432,0,merged,turniphead,2021-12-09T20:05:41Z,2021-12-15T14:57:21Z,rosdep
rosdistro,ros,Add python3-dubins-pip,https://github.com/ros/rosdistro/pull/31412,4,merged,teddyort,2021-12-08T00:25:23Z,2021-12-21T19:01:44Z,rosdep
rosdistro,ros,"Add pip keys for: cvxpy, gurobipy, glpk",https://github.com/ros/rosdistro/pull/31402,3,merged,wxmerkt,2021-12-07T13:52:37Z,2021-12-16T18:31:33Z,rosdep
rosdistro,ros,add gnutls,https://github.com/ros/rosdistro/pull/31394,7,merged,christianrauch,2021-12-06T23:43:26Z,2021-12-10T16:46:50Z,"rosdep,changes requested"
rosdistro,ros,add meson,https://github.com/ros/rosdistro/pull/31392,19,merged,christianrauch,2021-12-06T22:52:59Z,2021-12-29T17:48:52Z,rosdep
rosdistro,ros,added python3-pytrinamic-pip to /rosdep/python.yaml,https://github.com/ros/rosdistro/pull/31348,1,merged,eugenkaltenegger,2021-12-01T17:05:58Z,2021-12-09T18:46:30Z,rosdep
rosdistro,ros,"Add rules for libcurl{,-dev}",https://github.com/ros/rosdistro/pull/31301,0,merged,cottsay,2021-11-25T02:50:23Z,2021-11-30T18:40:46Z,rosdep
rosdistro,ros,Misc fixes for Fedora rules,https://github.com/ros/rosdistro/pull/31300,0,merged,cottsay,2021-11-24T19:19:28Z,2021-12-08T17:38:10Z,rosdep
rosdistro,ros,Clean up missing RHEL packages,https://github.com/ros/rosdistro/pull/31293,1,merged,cottsay,2021-11-23T20:53:17Z,2021-12-07T17:28:49Z,rosdep
rosdistro,ros,Clean up RHEL and Fedora rules (Round 1),https://github.com/ros/rosdistro/pull/31292,1,closed_without_merge,cottsay,2021-11-23T18:33:43Z,2021-11-23T18:59:33Z,rosdep
rosdistro,ros,add libcamera,https://github.com/ros/rosdistro/pull/31273,9,closed_without_merge,christianrauch,2021-11-18T23:04:44Z,2021-12-10T22:04:02Z,rosdep
rosdistro,ros,[rosdep] add python3-sila2lib-pip,https://github.com/ros/rosdistro/pull/31263,0,merged,fmessmer,2021-11-18T16:37:39Z,2021-12-01T18:10:12Z,rosdep
rosdistro,ros,[dep] deepdiff-pip for Python3,https://github.com/ros/rosdistro/pull/31204,1,merged,130s,2021-11-12T14:47:21Z,2021-11-22T19:58:07Z,rosdep
rosdistro,ros,Add python3-qwt,https://github.com/ros/rosdistro/pull/31201,0,merged,mabelzhang,2021-11-12T09:37:45Z,2021-11-24T03:36:16Z,"rosdep,changes requested"
rosdistro,ros,Added libtins-dev as rosdep key,https://github.com/ros/rosdistro/pull/31154,0,merged,frapit,2021-11-08T09:49:09Z,2021-11-11T13:57:19Z,rosdep
rosdistro,ros,add libext2fs-dev package,https://github.com/ros/rosdistro/pull/31151,1,merged,amfern,2021-11-08T08:37:55Z,2021-11-11T13:56:32Z,rosdep
rosdistro,ros,"add python-google api bionic, focal support",https://github.com/ros/rosdistro/pull/31124,0,merged,mqcmd196,2021-11-04T08:50:22Z,2021-12-09T16:25:50Z,rosdep
rosdistro,ros,Add pigpiod,https://github.com/ros/rosdistro/pull/31111,2,closed_without_merge,felixdivo,2021-11-02T18:04:32Z,2021-11-11T13:53:15Z,rosdep
rosdistro,ros,rosdep: add python-igraph to rosdep pip,https://github.com/ros/rosdistro/pull/31038,1,closed_without_merge,duaneenorris,2021-10-22T15:36:53Z,2021-11-03T14:29:21Z,"rosdep,changes requested"
rosdistro,ros,Added rosdep rule for libmsgsl-dev,https://github.com/ros/rosdistro/pull/31013,0,merged,Yuki-cpp,2021-10-19T06:49:54Z,2021-10-30T00:16:00Z,rosdep
rosdistro,ros,Rpi gpio python3 support,https://github.com/ros/rosdistro/pull/31004,1,closed_without_merge,greg-burgess,2021-10-18T15:20:44Z,2021-11-11T13:47:48Z,"rosdep,changes requested"
rosdistro,ros,Add rosdep rules for python3-fiona,https://github.com/ros/rosdistro/pull/30990,0,merged,cottsay,2021-10-14T20:42:44Z,2021-11-02T00:04:21Z,rosdep
rosdistro,ros,Fix some macOS dependencies,https://github.com/ros/rosdistro/pull/30975,5,merged,kneep,2021-10-13T03:54:44Z,2021-11-11T13:47:02Z,rosdep
rosdistro,ros,add pylibdmtx,https://github.com/ros/rosdistro/pull/30967,2,merged,alexMilmore,2021-10-11T10:55:59Z,2021-12-07T23:34:05Z,rosdep
rosdistro,ros,Add python3-funcsigs to rosdep/python.yaml,https://github.com/ros/rosdistro/pull/30940,0,merged,InigoMoreno,2021-10-07T15:11:33Z,2021-10-11T17:30:55Z,rosdep
rosdistro,ros,add aravis-tools to rosdep,https://github.com/ros/rosdistro/pull/30935,0,merged,sgermanserrano,2021-10-07T08:40:13Z,2021-10-27T17:17:08Z,rosdep
rosdistro,ros,[dep] systemd,https://github.com/ros/rosdistro/pull/30901,4,merged,130s,2021-10-01T17:41:42Z,2021-10-27T16:38:29Z,rosdep
rosdistro,ros,Add rosdep key for libboost-numpy-dev,https://github.com/ros/rosdistro/pull/30871,1,merged,Earthwings,2021-09-27T10:07:50Z,2021-09-29T02:23:53Z,rosdep
rosdistro,ros,base.yaml add e2fsprogs,https://github.com/ros/rosdistro/pull/30769,4,merged,amfern,2021-09-13T08:55:46Z,2021-10-07T13:03:59Z,rosdep
rosdistro,ros,Adding python2 and 3 J1939 library,https://github.com/ros/rosdistro/pull/30763,2,merged,mr337,2021-09-11T20:00:48Z,2021-09-24T16:29:05Z,rosdep
rosdistro,ros,Add  libwebsockets-dev to base.yaml,https://github.com/ros/rosdistro/pull/30761,0,merged,ardabbour,2021-09-10T07:08:44Z,2021-09-21T18:34:41Z,rosdep
rosdistro,ros,Add python3-pytest-asyncio to rosdep,https://github.com/ros/rosdistro/pull/30756,0,merged,ivanpauno,2021-09-09T19:26:31Z,2021-09-10T05:28:57Z,rosdep
rosdistro,ros,Add python3 falcon,https://github.com/ros/rosdistro/pull/30751,3,merged,fmauch,2021-09-09T12:29:52Z,2021-09-13T08:19:11Z,rosdep
rosdistro,ros,rosdep: add libmnl-dev,https://github.com/ros/rosdistro/pull/30680,2,merged,yotabits,2021-09-02T10:34:31Z,2021-09-09T17:27:27Z,rosdep
rosdistro,ros,rosdep: add rhel package for clang,https://github.com/ros/rosdistro/pull/30612,0,merged,JEnoch,2021-08-31T10:27:48Z,2021-09-03T23:07:50Z,rosdep
rosdistro,ros,nixos: Add python3-pip,https://github.com/ros/rosdistro/pull/30590,1,merged,kjeremy,2021-08-28T17:11:13Z,2021-09-02T17:06:50Z,rosdep
rosdistro,ros,nixos: Add some missing packages,https://github.com/ros/rosdistro/pull/30589,7,merged,kjeremy,2021-08-28T17:08:34Z,2021-09-02T16:14:02Z,rosdep
rosdistro,ros,add libqt5-serialport-dev key to provide build headers,https://github.com/ros/rosdistro/pull/30586,4,merged,zflat,2021-08-27T21:11:07Z,2021-09-02T16:09:18Z,rosdep
rosdistro,ros,Add fil_finder to python.yaml,https://github.com/ros/rosdistro/pull/30577,0,merged,bullerbeck,2021-08-26T08:32:33Z,2021-09-03T22:02:01Z,rosdep
rosdistro,ros,Add weasyprint to python.yaml,https://github.com/ros/rosdistro/pull/30576,1,merged,bullerbeck,2021-08-26T08:06:01Z,2021-09-03T22:01:38Z,rosdep
rosdistro,ros,Add astropy to python.yaml,https://github.com/ros/rosdistro/pull/30575,1,merged,bullerbeck,2021-08-26T07:53:08Z,2021-09-03T22:00:57Z,rosdep
rosdistro,ros,Add filetype to python.yaml,https://github.com/ros/rosdistro/pull/30574,2,merged,bullerbeck,2021-08-26T07:40:20Z,2021-09-06T13:17:49Z,rosdep
rosdistro,ros,Adding python3 support for RPi.GPIO,https://github.com/ros/rosdistro/pull/30565,6,closed_without_merge,greg-burgess,2021-08-24T21:18:56Z,2021-10-07T12:58:16Z,"rosdep,changes requested"
rosdistro,ros,Add python3-sounddevice-pip to rosdep,https://github.com/ros/rosdistro/pull/30505,0,merged,mykolasjuraitis,2021-08-18T11:32:40Z,2021-08-31T19:45:56Z,rosdep
rosdistro,ros,Add rqt_paramedit to documentation index for melodic,https://github.com/ros/rosdistro/pull/30475,0,merged,dornhege,2021-08-12T14:12:38Z,2021-08-25T17:53:00Z,rosdep
rosdistro,ros,Add python3-mediapipe-pip,https://github.com/ros/rosdistro/pull/30474,4,merged,viktorlorentz,2021-08-12T13:21:42Z,2021-09-02T16:04:54Z,rosdep
rosdistro,ros,Add python3-spidev-pip to rosdep,https://github.com/ros/rosdistro/pull/30455,2,merged,RyanHir,2021-08-10T23:00:07Z,2021-08-14T00:14:00Z,rosdep
rosdistro,ros,Add python3-gpiozero to rosdep,https://github.com/ros/rosdistro/pull/30454,2,merged,RyanHir,2021-08-10T18:26:18Z,2021-08-14T00:38:46Z,rosdep
rosdistro,ros,Added dcraw for most common distributions,https://github.com/ros/rosdistro/pull/30451,0,merged,mbFARO,2021-08-10T12:14:57Z,2021-08-16T20:30:42Z,rosdep
rosdistro,ros,python3-pyproj-pip: add dep,https://github.com/ros/rosdistro/pull/30436,1,closed_without_merge,russkel,2021-08-09T01:53:00Z,2021-08-11T00:12:51Z,rosdep
rosdistro,ros,add v4l-utils rhel key,https://github.com/ros/rosdistro/pull/30435,6,merged,flynneva,2021-08-08T15:49:45Z,2021-08-14T01:57:10Z,rosdep
rosdistro,ros,Add python-monotonic,https://github.com/ros/rosdistro/pull/30409,8,merged,Timple,2021-08-05T07:42:57Z,2021-08-25T14:27:44Z,rosdep
rosdistro,ros,[dep] inxi,https://github.com/ros/rosdistro/pull/30395,2,merged,130s,2021-08-03T20:01:17Z,2021-08-06T02:05:14Z,rosdep
rosdistro,ros,Add python3-gdal rosdep rule.,https://github.com/ros/rosdistro/pull/30394,0,merged,rolker,2021-08-03T16:27:03Z,2021-09-29T21:29:17Z,rosdep
rosdistro,ros,[python] Adding python3 of pynmea2,https://github.com/ros/rosdistro/pull/30358,2,merged,mr337,2021-07-30T17:58:28Z,2021-08-25T17:30:39Z,"rosdep,changes requested"
rosdistro,ros,[Python] Voluptous Python 3,https://github.com/ros/rosdistro/pull/30345,7,merged,mr337,2021-07-28T23:21:28Z,2021-08-11T16:24:15Z,rosdep
rosdistro,ros,added yolov5 to rosdep python.yaml,https://github.com/ros/rosdistro/pull/30319,0,merged,chrissisura,2021-07-23T12:23:46Z,2021-07-26T19:40:01Z,rosdep
rosdistro,ros,Added python3-smbus rosdep,https://github.com/ros/rosdistro/pull/30314,1,merged,rohbotics,2021-07-22T22:59:52Z,2021-07-27T17:02:57Z,rosdep
rosdistro,ros,Add roslibpy-pip,https://github.com/ros/rosdistro/pull/30310,0,merged,F1iX,2021-07-22T13:41:54Z,2021-07-26T19:49:13Z,rosdep
rosdistro,ros,Feature/python3 simplejpeg,https://github.com/ros/rosdistro/pull/30308,1,merged,hakuturu583,2021-07-22T06:51:02Z,2021-08-11T15:24:57Z,rosdep
rosdistro,ros,Add focal entry to python-gdal rosdep rule.,https://github.com/ros/rosdistro/pull/30211,1,closed_without_merge,rolker,2021-07-14T16:52:38Z,2021-07-27T18:46:12Z,"rosdep,changes requested"
rosdistro,ros,Added python3 joblib as a rosdep,https://github.com/ros/rosdistro/pull/30170,2,merged,rohbotics,2021-07-12T20:57:19Z,2021-07-14T00:34:16Z,rosdep
rosdistro,ros,rosdep: add opencascade,https://github.com/ros/rosdistro/pull/30112,2,merged,malban,2021-07-05T03:41:48Z,2021-07-06T15:20:03Z,rosdep
rosdistro,ros,Update python-gdal key for focal and bullseye.,https://github.com/ros/rosdistro/pull/30056,0,merged,nuclearsandwich,2021-06-29T15:06:33Z,2021-06-30T15:39:00Z,rosdep
rosdistro,ros,python-gdal key not found in ubuntu 20.04 error,https://github.com/ros/rosdistro/pull/30038,3,closed_without_merge,knorth55,2021-06-26T13:27:59Z,2021-06-29T15:37:50Z,rosdep
rosdistro,ros,alpine: deps for galactic - patch 1,https://github.com/ros/rosdistro/pull/30037,4,merged,russkel,2021-06-26T13:22:53Z,2021-07-20T18:48:06Z,rosdep
rosdistro,ros,add python3-gdown-pip,https://github.com/ros/rosdistro/pull/30036,3,merged,knorth55,2021-06-26T12:51:07Z,2021-06-30T16:35:49Z,rosdep
rosdistro,ros,add python3-chainer-pip key,https://github.com/ros/rosdistro/pull/30035,2,merged,knorth55,2021-06-26T12:48:26Z,2021-06-30T15:37:37Z,rosdep
rosdistro,ros,add python3-fcn-pip key,https://github.com/ros/rosdistro/pull/30034,3,merged,knorth55,2021-06-26T12:43:33Z,2021-06-30T15:37:12Z,rosdep
rosdistro,ros,[rosdep] Add rhel key for subversion,https://github.com/ros/rosdistro/pull/30023,0,merged,JWhitleyWork,2021-06-24T17:13:32Z,2021-06-25T04:36:34Z,rosdep
rosdistro,ros,rosdep: add python3-smc-pip,https://github.com/ros/rosdistro/pull/30012,2,merged,XDGFX,2021-06-23T14:49:56Z,2021-06-24T13:28:25Z,rosdep
rosdistro,ros,add python3-prompt-toolkit to rosdep,https://github.com/ros/rosdistro/pull/29994,3,merged,ipa-fez,2021-06-22T11:59:49Z,2021-06-29T15:40:34Z,rosdep
rosdistro,ros,Remove gentoo pip rosdep entries,https://github.com/ros/rosdistro/pull/29948,1,merged,mabelzhang,2021-06-17T18:01:44Z,2021-06-22T16:36:29Z,rosdep
rosdistro,ros,python.yaml updates for openSUSE (1 of 11),https://github.com/ros/rosdistro/pull/29935,0,merged,neotinker,2021-06-17T07:03:26Z,2021-06-29T17:35:57Z,rosdep
rosdistro,ros,Added libfl.,https://github.com/ros/rosdistro/pull/29862,1,merged,kogut,2021-06-11T19:17:51Z,2021-06-16T19:08:26Z,rosdep
rosdistro,ros,rosdep: add python3-pydbus package,https://github.com/ros/rosdistro/pull/29822,1,merged,dandedrick,2021-06-09T15:07:20Z,2021-06-18T18:44:11Z,rosdep
rosdistro,ros,Add python3 pyftpdlib,https://github.com/ros/rosdistro/pull/29821,1,merged,fmessmer,2021-06-09T15:06:45Z,2021-06-18T23:59:07Z,rosdep
rosdistro,ros,Add vulkan keys for RHEL 8,https://github.com/ros/rosdistro/pull/29809,1,merged,JWhitleyWork,2021-06-08T20:02:54Z,2021-06-14T18:10:44Z,rosdep
rosdistro,ros,Add spirv-headers and spirv-tools keys for rhel,https://github.com/ros/rosdistro/pull/29808,1,merged,JWhitleyWork,2021-06-08T18:53:23Z,2021-06-14T18:10:19Z,rosdep
rosdistro,ros,Add python-absl-py-pip to rosdep/python.yaml,https://github.com/ros/rosdistro/pull/29805,0,merged,ykawamura96,2021-06-08T16:26:15Z,2021-06-16T19:05:46Z,rosdep
rosdistro,ros,Add rosdep rules for git-lfs package,https://github.com/ros/rosdistro/pull/29778,1,merged,708yamaguchi,2021-06-05T06:06:15Z,2021-06-16T23:57:17Z,rosdep
rosdistro,ros,rosdep: nixos: use SIP 4,https://github.com/ros/rosdistro/pull/29721,0,merged,lopsided98,2021-05-30T18:29:29Z,2021-06-05T03:58:37Z,rosdep
rosdistro,ros,Add python3-networkmanager to rosdep/python.yaml,https://github.com/ros/rosdistro/pull/29703,1,merged,furushchev,2021-05-28T06:42:03Z,2021-06-23T14:33:36Z,rosdep
rosdistro,ros,base.yaml updates for openSUSE (5 of 6),https://github.com/ros/rosdistro/pull/29663,1,merged,neotinker,2021-05-25T14:36:23Z,2021-06-05T00:33:47Z,rosdep
rosdistro,ros,base.yaml updates for openSUSE (4 of 6),https://github.com/ros/rosdistro/pull/29642,0,merged,neotinker,2021-05-24T14:43:56Z,2021-05-25T04:13:21Z,rosdep
rosdistro,ros,base.yaml updates for openSUSE (3 of 6),https://github.com/ros/rosdistro/pull/29641,2,merged,neotinker,2021-05-24T14:36:33Z,2021-05-25T02:57:34Z,rosdep
rosdistro,ros,base.yaml updates for openSUSE (2 of 6),https://github.com/ros/rosdistro/pull/29640,0,merged,neotinker,2021-05-24T14:28:42Z,2021-05-25T02:44:48Z,rosdep
rosdistro,ros,Add mpfr,https://github.com/ros/rosdistro/pull/29620,1,merged,tomlankhorst,2021-05-21T08:03:43Z,2021-05-25T04:11:45Z,rosdep
rosdistro,ros,Add glpk,https://github.com/ros/rosdistro/pull/29619,1,merged,tomlankhorst,2021-05-21T07:57:26Z,2021-05-25T04:11:24Z,rosdep
rosdistro,ros,Add virtualserialports to python.yaml,https://github.com/ros/rosdistro/pull/29587,3,merged,ggaessler,2021-05-20T09:15:06Z,2021-06-17T16:14:32Z,rosdep
rosdistro,ros,Update default gazebo version on debian buster to 11,https://github.com/ros/rosdistro/pull/29578,3,merged,StefanFabian,2021-05-19T16:07:34Z,2021-05-20T17:53:48Z,rosdep
rosdistro,ros,add haproxy to rosdep/base.yaml,https://github.com/ros/rosdistro/pull/29571,2,merged,mqcmd196,2021-05-19T02:09:32Z,2021-05-20T06:49:58Z,rosdep
rosdistro,ros,rosdep: OpenEmbedded updates,https://github.com/ros/rosdistro/pull/29534,5,merged,shr-project,2021-05-15T12:35:29Z,2021-06-23T14:03:08Z,rosdep
rosdistro,ros,Add python3-mlflow to rosdep,https://github.com/ros/rosdistro/pull/29514,2,merged,n-meunier,2021-05-13T00:59:10Z,2021-05-21T20:33:44Z,rosdep
rosdistro,ros,Add flake8 plugins to python.yaml,https://github.com/ros/rosdistro/pull/29508,2,merged,kenji-miyake,2021-05-12T15:55:44Z,2021-05-14T18:07:04Z,rosdep
rosdistro,ros,nixos: replace deprecated aliases,https://github.com/ros/rosdistro/pull/29496,2,merged,lopsided98,2021-05-12T00:50:16Z,2021-05-20T18:13:38Z,rosdep
rosdistro,ros,base.yaml updates for openSUSE  (1 of 6),https://github.com/ros/rosdistro/pull/29494,3,merged,neotinker,2021-05-11T16:30:57Z,2021-05-21T21:34:58Z,rosdep
rosdistro,ros,Gstreamer,https://github.com/ros/rosdistro/pull/29459,2,merged,neotinker,2021-05-07T14:50:22Z,2021-05-11T16:10:36Z,rosdep
rosdistro,ros,Boost for OpenSUSE,https://github.com/ros/rosdistro/pull/29458,2,merged,neotinker,2021-05-07T14:48:52Z,2021-05-11T14:40:51Z,rosdep
